"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Swim, The Big Nickel {5000}","Swim","Warm up: 500 Swim (15 sec RI) 100 kick with board (30 sec RI) 6 x 50 (drill 25-swim implementing technique 25) (10 sec RI) 4 x 50 Stroke (10 sec RI) Main Set: 1 x 1000 pace (75% effort), 1 minute rest 10 x 100 pace (85% effort) with 10 sec RI 2 x 500 pull (1st buoy, 2nd buoy+paddles) 5 x 100 with 10 sec RI 1) 75 EZ/25 Fast 2) 50 EZ/25 Fast/25 EZ 3) 25 EZ/25 fast/50 EZ 4) 75 EZ/25 fast 5) 100 EZ 12 x 25, 1 easy/fast 100 easy","1.5","4572","2018-11-02","","2834.64007568359","","","","","0.794648058679369","0.990395637542401","","23","","","","","","0.758546866382147","34.68","","","","","","","","","","","","","","","","","","","","","5","3"
"Z1 Easy Bike with Race Wheels?","Bike","Want to practice some with race wheels?","1","","2018-11-02","","0","157","216","566.899","","1.00073635578156","0","","86","","102","113","","","0.508140522324516","25.7","60","0","0","0","0","","","","","","57","0","0","0","0","0","","","","","",""
"Strength, core/upper body","Strength","Perform 20 minutes of core work and upper body exercises.","0.33333","","2018-11-02","","","","","","","0.33333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-11-02","","1737.36004638672","","","","","0.445864168802897","1.08206011344436","","24","","","","","","0.828603150286602","25.37","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Long Aerobic Endurance Ride with FTP Test","Bike","Warmup up 15 minutes easy. Ride 20 minutes in Z2. Ride 10 minutes easy. Do 3 x 60 second high cadence pickups working up into Z3 Main Set: 20 min Time Trial. Make this effort as steady as possible. Do not go too hard the first 5 minutes. This is done ALL OUT as if it were a race. Record your average Heartrate and average non-norm and norm power, and cadence for the 20 minute Time Trial. ***If mentally dreading this, tell me and I'll adjust it....) Ride the remainder of the ride in Z2 or some in Z1 if feeling overly tired. Cool down 10 minutes easy.","4","","2018-11-03","","0","214","412","3089.422"," *11/03/2018 Keith Kruelskie: Held 339W for the 20 min FTP. Last 5 min was 350W!*","4.00723361968994","0","","88","","136","172","","","0.722421943997722","208.82","158","10","7","13","0","","","","","","47","88","6","4","20","0","","","","","6","1"
"Z3/Z2 Brick Run with 15 minutes of tempo work","Run","Transition from biking to running asap. Run the first 10 minutes in low zone 3 Then settle down and let your pace slowly get back into Zone 2 for the remainder of the run. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2018-11-03","","8066.85986328125","","","","","0.63076639175415","3.55200004577637","","88","","142","156","","","0.938664354203694","60.87","15","15","1","0","0","","","","","","","","","","","","","","","","",""
"Practice your exact race day nutrition protocol","Other","Write down below exactly what you ate and what changes, if any, you plan to make on the next long session in terms of nutrition plan.","0.000278","","2018-11-03","","","","",""," *11/03/2018 Keith Kruelskie: Felt good on 350-400 calories an hour, plus two salt stick tabs an hour*","0.000278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Long low Z2 Easy Aerobic Run","Run","Warmup 15 minutes easy. Run endurance pace in low Aerobic Zone 2. Keep the run easy today. Do not push the pace or intensity. Breathing stays very comfortable! Walk some after the run. Cadence is 90+ steps per minute. Try to include some rolling hills today.","1.66666666666667","","2018-11-04","","21175.220703125","","","","","1.66732609272003","3.52800011634827","","87","","134","156","","","0.9218298219132","158.94","86","3","0","0","0","","","","","","","","","","","","","","","","4","3"
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? .Excellent. Lets race. 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Enough to race. Are you stretching? Yes I want to be limber when I race. Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Nope, hoping to stay healthy until I race. Do you have any problem areas, muscularly or otherwise? .The only problem is that I want to race really bad. 3) Nutrition, how has your nutrition been the last few days? Excellent. What was your morning weight? .Lean. Can see all my ribs. Definitely at race weight. 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? .The only balance is race. 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of? I really want to race.","0.0833333333333333","","2018-11-05","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Enter Body Weight","Other","Enter morning body weight in post-activity comments.","","","2018-11-05","","","","",""," *11/05/2018 Keith Kruelskie: Lean and mean* *11/08/2018 Keith Kruelskie: 175*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Z1/Z2 Easy Endurance 150-75-25s {3000}","Swim","Swim 500 Freestyle Pull 300 Swim 4 x 100 easy (10 seconds rest) Swim 2 sets of the following: 2 x 150 (10 seconds rest) 4 x 75 (10 seconds rest) 8 x 25 alternating one stroke/one easy free on 5 seconds Cool down 200 easy choice","1","2743.19995117188","2018-11-05","","2743.20007324219","","","","","0.773733614285787","0.98453360386312","","22","","","","","","0.753920133524499","33.16","","","","","","","","","","","","","","","","","","","","","3","3"
"Bike to Bike Shop for Raceday Prep","Other","","","","2018-11-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run, MAF Test","Run","Maximum Aerobic Function (MAF) Test: how fast you run without going anaerobic at all. This test can be done on the track or the treadmill. (Track is preferable). Warmup with 15 minutes easy running. TEST: Run 4 miles continuous in the last few beats of your Aerobic Heart Rate Zone 2. Do not go over zone 2! Cool down with 5-10 minutes of easy running. Record the Total Time for 4 miles as well as mile splits. If done on the treadmill, get total time and average speed, if possible. Run on a 1% incline for MAF Test if done on the treadmill.","0.833333333333333","","2018-11-06","","10470.01953125","","","","","0.839552462100983","3.46399998664856","","88","","145","161","","","0.935393114413352","81.04","19","11","18","0","0","","","","","","","","","","","","","","","","",""
"Long-course Specific Swim 5x500 descending","Swim","Warmup 8 x 50, first 4 easy, last 4 build within each 50 (10 sec RI) Swim 5 x 500 as: First one is IM pace @80% Each one gets just a little faster. Pace it so that you can pick up the pace on each one, even if it's just by a second or two. 30 sec RI between each. RECORD times in log!!! Swim 5 x 100 easy with pull buoy (and paddles optional) on 20 second rest Cool down 600 easy","1.16666666666667","3657.60009765625","2018-11-06","","3657.60009765625","","","","","0.981485282580058","1.03482580819063","","23","","","","","","0.792449783538012","48.84","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2018-11-06","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"~Easy Shake-Out Run","Run","Easy Run to shake out the legs. Do not force the pace. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2018-11-07","","6710.490234375","","",""," *11/08/2018 Keith Kruelskie: Kept it easy peasy*","0.593142211437225","3.14299988746643","","89","","123","146","","","0.845391861704085","46.3","33","0","0","0","0","","","","","","","","","","","","","","","","4","3"
"Long Bike, Z3 Tempo Builds 3 X 6","Bike","Warmup 10 minutes easy spinning. Ride the first half of the ride in the middle of zone 2. Then in the latter half of the ride, include 3 x 6 minute builds: start each interval right at the top of zone 2, then pick the intensity/HR up progressively over the 6 minutes. HR can go as high as you feel like it today, but don't go so hard on the first one that you struggle to complete the workout. Ride 3 minutes easy recovery in-between.","1.5","","2018-11-07","","0","221","387","1196.189"," *11/08/2018 Keith Kruelskie: Rode 3x 6 min - 280W up to 340 on a ramp each time*","1.50055193901062","0","","87","","142","173","","","0.7546087697378","84.82","36","8","11","10","0","","","","","","19","29","1","10","9","0","","","","","6","1"
"~Long Easy Endurance Run","Run","Warmup 5-10 minutes easy jogging. Run EASY endurance in at no higher than a 6 on the RPE scale of 1-10. Keep your breathing very comfortable. Don't worry about pace!! Cool down 5 minutes easy jogging or walking. Try to include some hills.","1.25","","2018-11-08","","15731.5595703125","","","","","1.26448559761047","3.45600008964539","","89","","143","173","","","0.918365021478706","118.86","22","29","3","1","0","","","","","","","","","","","","","","","","",""
"Bike, Z1 Recovery...optional","Bike","Easy bike in Active Recovery Zone. Very light effort on the pedals. Low heartrate and easy pace.","1","","2018-11-08","","0","159","232","574.256","","1.00047445297241","0","","84","","103","120","","","0.515133732869219","26.36","60","0","0","0","0","","","","","","57","0","0","0","0","0","","","","","2","3"
"Z4 Swim Speed 50s","Swim","Warm up 500 swim 300 swim 200 kick 300 pull Swim 4 x 100 des 1-4 (15 seconds rest) Main Set: 20 x 50 swim 5x [1 x 50 sprint, 20 sec RI [4 x 50 swim, 10 sec RI Rest 30 between each set Cool Down Freestyle Drill of choice, 12 x 25 easy","0.8333","2743.19995117188","2018-11-09","","2743.20007324219","","","","","0.737644171184964","1.03248382255453","","24","","","","","","0.790805882540436","36.48","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333333333333","","2018-11-09","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"~Long Easy/Endurance Bike with Race Pace Pickups","Bike","Warmup up 15 minutes easy. Ride the first half of this ride easy. In the second half, include 8 x 2 minute pickups up to race pace. Take 3 minutes easy between each. Nothing crazy hard! ***NOTE: Try to progress intensity steadily over the course of the ride. If dog-tired today, keep the ride easy. Cool down 15 minutes minutes easy. Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling","3","","2018-11-10","","0","203","414","2190.373","","3.00197505950928","0","","88","","126","148","","","0.655326590386049","128.65","173","0","0","0","0","","","","","","49","55","16","1","1","0","","","","","",""
"Z2 Brick Run","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.416666666666667","","2018-11-10","","5408.64990234375","","","","","0.418126404285431","3.59299993515015","","88","","147","160","","","0.934038645027298","39.51","3","19","1","0","0","","","","","","","","","","","","","","","","",""
"DAY OFF","Day Off","","","","2018-11-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? Are you stretching? Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? Do you have any problem areas, muscularly or otherwise? . 3) Nutrition, how has your nutrition been the last few days? What was your morning weight? . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of?","0.0833333333333333","","2018-11-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Enter Body Weight","Other","Enter morning body weight in post-activity comments.","","","2018-11-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Taper Speed 50s {3000}","Swim","Warm-up Set Swim 400 Swim 400, picking up pace Kick 200 with board Pull 200 with buoy Main Set: 4 x 50 Build (10 sec RI) 2 x 50 FAST on 15 sec RI 1 x 50 Easy on 15 sec RI 4 x 50 FAST on 15 sec RI 1 x 50 Easy 4 x 50 descend (easy recovery 50 after every fast one) Swim 2 x 300 with buoy (30 sec RI) Cool down 200 easy swim","1","2743.19995117188","2018-11-12","","2743.20007324219","","","","","0.733866946432326","1.03796804413187","","24","","","","","","0.794876172895636","36.86","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.000278","","2018-11-12","","","","","","","0.000278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1"
"Bike, Easy Endurance","Bike","Warmup up 10 minutes easy. Ride endurance pace zones 1 and 2. Do not force heartrate up. Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","0.75","","2018-11-13","","0","201","347","543.234","","0.751077771186829","0","","86","","131","152","","","0.661761083138186","32.58","36","2","0","0","0","","","","","","11","19","3","1","0","0","","","","","",""
"Easy Endurance Run","Run","DO NOT TEST YOUR SPEED/FITNESS. Keep it easy... all in zones 1 and 2!","0.75","","2018-11-13","","9672.5302734375","","","","","0.75291496515274","3.56900000572205","","89","","147","163","","","0.93981389554304","73.19","7","25","7","0","0","","","","","","","","","","","","","","","","5","3"
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-11-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IN ARIZONA","Other","","","","2018-11-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"~Run, Taper, 4 x 2 minutes","Run","Warmup 10 minutes easy. Include 4 x 2 minutes (or 4 x 400 on the track) working your way up to 85% effort. Jog 1 400 recovery between each. Cool down 5 minutes easy running/walking. Stretch well afterwards.","0.583333333333333","","2018-11-14","","7332.68017578125","","","","","0.584317207336426","3.48600006103516","","90","","135","152","","","0.942826372610965","56.76","27","5","0","0","0","","","","","","","","","","","","","","","","",""
"IN ARIZONA","Other","","","","2018-11-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Taper 3 {2000}","Swim","300 Swim 300 pick up the pace 2 x 100 Drill 200 Pull 4 x 50 descend @ 10 seconds rest 4 x 100 descend @ 15 seconds rest 300 swim with open water-sighting every 8 strokes. 100 Easy","0.666666666666667","1829","2018-11-15","","1828.80004882813","","","","","0.485843891567654","1.04518925985087","","23","","","","","","0.800440031484893","24.92","","","","","","","","","","","","","","","","","","","","","",""
"Bike, Taper--ride as you feel","Bike","Warmup up 10 minutes easy. If tired today, make this an easy recovery spin. If feeling good, ride in zone 2 and feel free to throw in some zone 3 efforts. No more than 10 minutes in zone 3. Listen to your body and legs. Cool down 5 minutes easy.","1","","2018-11-15","","0","","","","","1.00061249732971","0","","","","120","154","","","0.587806434098037","38.31","44","7","0","0","0","","","","","","","","","","","","","","","","",""
"IN ARIZONA","Other","","","","2018-11-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bike, Recovery [thursday or friday.... go by feel]","Bike","Easy bike in Active Recovery Zone.","0.416666666666667","","2018-11-16","","14930.7900390625","210","376","338.062","","0.447746366262436","9.26299953460693","","87","","129","145","","","0.691935974230911","21.34","23","0","0","0","0","","","","","","5","10","7","1","0","0","","","","","4","1"
"~Shake-out Run","Run","Easy peasy run. Don't worry about pace whatsoever.","0.25","","2018-11-16","","3379.69995117188","","","","","0.250798881053925","3.74300003051758","","90","","141","154","","","0.997333507318435","26.7","6","6","0","0","0","","","","","","","","","","","","","","","","",""
"Bike Check-in. Then get off your feet. Follow nutrition plan. Eat an early dinner!","Walk","","","","2018-11-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STAY OFF YOUR FEET OTHERWISE!!!","Other","","","","2018-11-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Taper 3 or open water practice tomorrow","Swim","Do pre-race swim if you want. Skip if feeling tired!300 Swim 2 x 100 Drill 4 x 50 descend @ 10 seconds rest 4 x 100 descend @ 15 seconds rest 300 swim with open water-sighting every 8 strokes. 100 Easy","0","914.400024414063","2018-11-17","","763.780029296875","","",""," *11/17/2018 Keith Kruelskie: Felt sick. Have a fever*","0.213018879294395","0.995999991893768","","29","","140","146","","","0.762446764181661","9.44","3","2","0","0","0","","","","","","","","","","","","","","","","4","9"
"Off Season, Week 1","Day Off","Take the week off. Yes, off.","","","2018-11-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Trail Run","Run","Go for a run. Enjoy Arizona.","","","2018-11-19","","7081.60986328125","","","","","0.667752504348755","2.94600009918213","","86","","155","176","","","0.798987597919846","46.75","6","9","14","9","0","","","","","","","","","","","","","","","","6","5"
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","0.25","","2018-11-19","","","","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","0.016667","","2018-11-20","","","","","","","0.016667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Bike Ride","Bike","","1.583333","","2018-11-20","","43353.37890625","224","563","1297.766","","1.61080813407898","7.47599983215332","","83","","135","170","","","0.797099468094733","101.81","43","23","1","2","0","","","","","","23","14","26","19","7","0","","","","","6","3"
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","0.016667","","2018-11-21","","","","","","","0.016667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Easy Bike","Bike","","","","2018-11-21","","0","","",""," *11/21/2018 Keith Kruelskie: Hot room with no circulation!*","0.977391719818115","0","","","","165","181","","","0.811994071321147","71.33","0","1","36","21","1","","","","","","","","","","","","","","","","8","5"
"Running","Run","","","","2018-11-21","","4877.60009765625","","","","","0.42378306388855","3.19700002670288","","87","","136","148","","","0.857917618042765","33.83","16","1","0","0","0","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2018-11-21","","4844.06982421875","","","","","0.962595582008362","1.39800000190735","","48","","","","","","","25","","","","","","","","","","","","","","","","","","","","","3","3"
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","0.25","","2018-11-22","","","","",""," *11/22/2018 Keith Kruelskie: 4 days in a row = slight change in flexibility*","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"Running","Run","","","","2018-11-22","","5004.919921875","","","","","0.427044451236725","3.25600004196167","","86","","127","149","","","0.867896565290647","34.9","25","0","0","0","0","","","","","","","","","","","","","","","","",""
"Core/Lift","Strength","Do 20 minutes of core and strength work. Focus on Skimo muscles.","","","2018-11-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","3","","2018-11-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2018-11-23","","9417.76953125","","","","","0.729850828647614","3.58400011062622","","88","","156","166","","","0.967395724188423","75.09","1","12","30","0","0","","","","","","","","","","","","","","","","",""
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","","","2018-11-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hike?","X-Train","","","","2018-11-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stretch/Maintenance","Strength","Hip Stretch Routine, Foam Roll, light core.","0.25","","2018-11-25","","","","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yoga","Other","","","","2018-11-25","","35789.76171875","","","","","3.35779213905334","2.96099996566772","","","","94","138","","","0.550023369486888","115.97","201","0","0","0","0","","","","","","","","","","","","","","","","",""
"Off Season, Week 2--Off or Light Week","Day Off","Off Season week 2. Some training is fine if you are really motivated to do something. Just keep things fun and on the easier end for the most part. Log what you do, if anything. Nothing over around an hour a day total. Send me an email with your upcoming race goals and plans!","","","2018-11-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easy Peasy Swim","Swim","","","1097.28002929688","2018-11-26","","1097.28002929688","","","","","0.313899446593391","0.970299804748812","","22","","","","","","0.743337850544674","12.89","","","","","","","","","","","","","","","","","","","","","",""
"Trail Therapy","Run","","0.583333","","2018-11-26","","8526.48046875","","","","","0.669492781162262","3.53800010681152","","89","","151","178","","","0.946733910714477","65.78","2","21","7","4","0","","","","","","","","","","","","","","","","",""
"Strength and Core Circuit","Strength","","0.5","","2018-11-26","","","","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3"
"Easy Bike","Bike","Ride your gravel bike or something, make it fun","1","","2018-11-27","","0","170","273","611.064","","1.00051307678223","0","","88","","119","132","","","0.548228049031449","29.76","60","0","0","0","0","","","","","","51","3","0","0","0","0","","","","","",""
"Run with Brittany?","Run","","0.416667","","2018-11-27","","5690.89013671875","","","","","0.448585003614426","3.5239999294281","","90","","150","176","","","0.975628003957724","46.36","3","9","7","3","0","","","","","","","","","","","","","","","","",""
"Easy Lunch Swim","Swim","","","1371.59997558594","2018-11-27","","1828.80004882813","","","","","0.501929169230991","1.01170589765004","","22","","","","","","0.774788403827925","23.34","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","","1.25","","2018-11-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Stretching","Other","","0.016667","","2018-11-28","","","","","","","0.016667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-11-28","","0","225","441","358.469","","0.442690551280975","0","","88","","135","169","","","0.819661713369272","29.16","16","2","5","1","0","","","","","","10","3","0","2","6","0","","","","","",""
"Run With Brian","Run","","0.416667","","2018-11-29","","5522.740234375","","","","","0.435111671686172","3.52600002288818","","89","","151","163","","","0.936257742898952","41.37","2","14","9","0","0","","","","","","","","","","","","","","","","6","3"
"AVY 1 Training - Evening - Boulder","Other","","","","2018-11-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-11-29","","0","246","464","885.332","","1.00077474117279","0","","89","","146","172","","","0.836568843956495","69.56","17","11","22","2","0","","","","","","9","14","8","13","8","0","","","","","",""
"Master's Swim","Swim","","1.25","","2018-11-30","","914.400024414063","","","","","0.257554723421733","0.985354410133355","","21","","","","","","0.754963633934933","11.08","","","","","","","","","","","","","","","","","","","","","",""
"AVY 1 Training - Evening - Boulder","Other","","","","2018-11-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Avy Training.","XC-Ski","","","","2018-12-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2018-12-01","","9365.4697265625","","","","","8.29776382446289","0.314000010490417","","10","","93","156","","","0.540795142893458","283.42","483","8","0","0","0","","","","","","","","","","","","","","","","",""
"Avy Training.","XC-Ski","","","","2018-12-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hiking","Other","","","","2018-12-02","","7131.06982421875","","","","","5.53465890884399","0.358000010251999","","13","","100","149","","","0.552650580875654","195.45","328","2","0","0","0","","","","","","","","","","","","","","","","",""
"Off Season, Week 3--Off or Light Week","Day Off","Off Season week 3. Some training is fine if you are really motivated to do something. Just keep things fun and on the easier end for the most part. Log what you do, if anything. Nothing over around an hour a day total. Send me an email with your upcoming race goals and plans!","","","2018-12-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"log what you do or don't do out of town","Other","","","","2018-12-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2018-12-04","","9817.7998046875","","","","","0.740700304508209","3.68199992179871","","89","","153","178","","","0.988597442932663","79.61","2","20","17","2","0","","","","","","","","","","","","","","","","",""
"Z1 Easy Run before/after Strength Routine","Run","Easy run done before or after strength session. All Zone 1.","0.5","","2018-12-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Supplemental Strength A","Strength","Co 15-20 reps of each exercise in circuit format. Take 45 seconds rest between each exercise. Go through the circuit 2 times. Glutes/Quads Deadlifts Leg Press Lunges with Dumbells Hamstrings: Leg Curls Kettlebell Swing Calves: Eccentric Calf Raises Upper Body: Bench Press, Dips Pulldowns Cable/Machine Row Overhead Press, Seated/Standing with DBs or Barbell Bicep Barbell or dumbell Curl Tricep Pushdowns","0.833333333333333","","2018-12-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1/Z2 Bike, Easy/ Endurance (as you feel)","Bike","Warmup up 10 minutes easy. Ride recovery/easy endurance pace zones 1 and 2. If you feel good, ride some in lower zone 3. Go by how you feel today. Listen to your body. Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","0.75","","2018-12-06","","0","163","355","294.726","","0.50168776512146","0","","89","","131","142","","","0.521266870782403","13.43","30","0","0","0","0","","","","","","27","0","0","0","0","0","","","","","",""
"Lap Swimming","Swim","","","","2018-12-06","","1645.92004394531","","","","","0.441705002784729","1.03446653183924","","22","","","","","","0.7923840745979","21.98","","","","","","","","","","","","","","","","","","","","","",""
"Low Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run endurance pace in low Aerobic Zone 2. Breathing stays very comfortable! Walk some after the run. Cadence is 90+ steps per minute.","0.833333333333333","","2018-12-07","","10388.4697265625","","","","","0.83822637796402","3.44300007820129","","90","","153","175","","","0.919331115223947","78.12","1","30","17","2","0","","","","","","","","","","","","","","","","",""
"Z2 Ride with 2 x 5 min On/Offs 6/24 sprint/rest","Bike","Warmup: Ride in Zone 1 to 2 for 15 minutes Keep your cadence over 85 rpm on the flats. Perform 2 x 5 minute On/Off intervals. Start the interval with a 6 second sprint at 95%, recover for 24 seconds with easy spinning, then sprint again for 6 seconds and recover for 24.... Repeat for the interval duration. Use a fairly big gear. Alternate: seated sprint / out-the-saddle sprint. Recover for 5 min+ between intervals.","1","","2018-12-07","","0","212","859","785.801","","1.02826833724976","0","","87","","145","181","","","0.805154303785916","66.23","21","12","4","11","2","","","","","","28","7","1","1","1","3","","","","","8","3"
"Core Exercises","Strength","Do the following core exercises for the prescribed time: Some examples can be found here: https://www.self.com/gallery/21-incredibly-effective-abs-exercises-you-can-do-instead-of-crunches","0.333333333333333","","2018-12-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
