date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_bike_cadence,max_bike_cadence,normalized_powerâ_npâ,lr_balance,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2017-03-08 05:24:59,Running,2017-03-08 05:24:59,False,San Antonio Running,5.93,659,00:49:26,150,163,3.1,171,180,8:20,6:56,246,249,1.13,8.5,9.6,267,50.2% L / 49.8% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,49:26,0:00,60.8,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:20,0 days 00:08:20
2017-03-07 18:27:44,Indoor Cycling,2017-03-07 18:27:44,False,FTP Test Round 7 - 303 Watts,0.00,757,01:03:17,150,188,4.1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,92,115,249,45% L / 55% R,79.7,303,204,391,0.0,0.0,5516,0,0,0,0,1:03:17,0:00,66.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-03-06 17:05:27,Pool Swimming,2017-03-06 17:05:27,False,Lap Swimming,"1,800",280,00:34:14,0,0,0.0,0,0,1:36,1:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,579,34,26,0,0,34:14,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:36,0 days 00:01:36
2017-03-05 06:31:20,Indoor Cycling,2017-03-05 06:31:20,False,Indoor Cycling,0.00,723,01:00:33,132,155,2.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,87,104,215,46% L / 54% R,58.4,220,199,290,0.0,0.0,5278,0,0,0,0,1:00:33,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-03-04 06:11:38,Indoor Cycling,2017-03-04 06:11:38,False,Indoor Cycling,0.00,719,01:00:23,133,157,2.7,0,0,0,0,0,0,0.0,0.0,0.0,0,0,86,97,215,46% L / 54% R,58.3,219,199,286,0.0,0.0,5243,0,0,0,0,1:00:23,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-03-03 17:25:48,Running,2017-03-03 17:25:48,False,San Antonio Running,5.23,553,00:45:18,144,160,2.8,170,176,8:40,7:08,184,151,1.1,9.6,10.0,267,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:18,0:00,64.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:40,0 days 00:08:40
2017-03-03 05:49:43,Pool Swimming,2017-03-03 05:49:43,False,Lap Swimming,"2,800",470,00:54:39,0,0,0.0,0,0,1:40,1:20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1005,36,26,0,0,54:39,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:40,0 days 00:01:40
2017-03-02 05:14:28,Indoor Cycling,2017-03-02 05:14:28,False,Indoor Cycling,0.00,675,01:00:48,127,147,2.1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,92,100,193,46% L / 54% R,46.9,200,185,241,0.0,0.0,5605,0,0,0,0,1:00:48,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-03-01 18:24:54,Running,2017-03-01 18:24:54,False,San Antonio Running,3.82,406,00:35:11,138,159,2.3,168,181,9:13,7:36,144,144,1.05,9.6,9.8,274,49.8% L / 50.2% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:11,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:13,0 days 00:09:13
2017-03-01 05:30:01,Indoor Cycling,2017-03-01 05:30:01,False,Indoor Cycling,0.00,722,01:00:12,134,157,2.6,0,0,0,0,0,0,0.0,0.0,0.0,0,0,85,96,216,46% L / 54% R,58.4,220,200,289,0.0,0.0,5142,0,0,0,0,1:00:12,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-28 05:25:00,Indoor Cycling,2017-02-28 05:25:00,False,Indoor Cycling,0.00,742,01:00:26,140,163,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,87,99,221,46% L / 54% R,61.6,223,205,288,0.0,0.0,5308,0,0,0,0,1:00:26,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-27 16:00:08,Pool Swimming,2017-02-27 16:00:08,False,Lap Swimming,"2,300",420,00:46:38,0,0,0.0,0,0,1:34,1:10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,852,34,26,0,0,46:38,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:34,0 days 00:01:34
2017-02-27 05:29:09,Indoor Cycling,2017-02-27 05:29:09,False,Indoor Cycling,0.00,335,00:41:18,112,123,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,88,95,137,45% L / 55% R,16.0,140,136,327,0.0,0.0,3674,0,0,0,0,41:18,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-26 08:52:48,Cycling,2017-02-26 08:52:48,False,Johnson City Cycling,22.43,"1,781",01:57:36,166,185,4.6,0,0,11.4,25.3,"1,975","1,975",0.0,0.0,0.0,0,0,83,223,0,0,0.0,0,0,0,0.0,0.0,8005,0,0,0,0,1:57:36,0:00,62.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-26 08:17:55,Cycling,2017-02-26 08:17:55,False,Johnson City Cycling,2.20,165,00:19:11,118,159,1.7,0,0,6.9,21.5,167,148,0.0,0.0,0.0,0,0,77,130,0,0,0.0,0,0,0,0.0,0.0,662,0,0,0,0,19:11,0:00,64.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-25 10:45:10,Cycling,2017-02-25 10:45:10,False,San Antonio Cycling,20.79,661,01:18:41,130,167,2.2,0,0,15.9,34.3,623,591,0.0,0.0,0.0,0,0,87,124,0,0,0.0,0,0,0,0.0,0.0,6109,0,0,0,0,1:18:41,0:00,66.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-24 09:45:20,Cycling,2017-02-24 09:45:20,False,San Antonio Cycling,8.06,698,00:58:35,145,180,2.9,0,0,8.3,19.5,259,295,0.0,0.0,0.0,0,0,73,160,0,0,0.0,0,0,0,0.0,0.0,3311,0,0,0,0,58:35,0:00,78.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-23 11:47:15,Cycling,2017-02-23 11:47:15,False,Comfort Cycling,11.56,970,01:03:49,165,185,3.8,0,0,10.9,22.3,768,778,0.0,0.0,0.0,0,0,75,145,0,0,0.0,0,0,0,0.0,0.0,3438,0,0,0,0,1:03:49,0:00,86.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-23 10:09:44,Cycling,2017-02-23 10:09:44,False,Comfort Cycling,14.97,"1,110",01:11:40,168,189,4.1,0,0,12.5,23.8,"1,155","1,125",0.0,0.0,0.0,0,0,86,187,0,0,0.0,0,0,0,0.0,0.0,5015,0,0,0,0,1:11:40,0:00,78.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-22 16:16:22,Indoor Cycling,2017-02-22 16:16:22,False,Indoor Cycling,0.00,719,01:00:11,119,146,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,89,99,215,46% L / 54% R,58.0,219,199,288,0.0,0.0,5419,0,0,0,0,1:00:11,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-21 20:33:00,Indoor Cycling,2017-02-21 20:33:00,False,Indoor Cycling,0.00,740,01:00:23,131,181,2.2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,91,100,221,45% L / 55% R,61.4,221,204,288,0.0,0.0,5502,0,0,0,0,1:00:23,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-20 17:22:47,Cycling,2017-02-20 17:22:47,False,San Antonio Cycling,5.59,407,00:36:19,132,182,2.8,0,0,9.2,28.5,285,282,0.0,0.0,0.0,0,0,77,110,0,0,0.0,0,0,0,0.0,0.0,1902,0,0,0,0,36:19,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-19 11:25:52,Cycling,2017-02-19 11:25:52,False,San Antonio Cycling,8.66,457,00:31:07,152,163,3.1,0,0,16.7,26.3,279,131,0.0,0.0,0.0,0,0,89,110,0,0,0.0,0,0,0,0.0,0.0,2497,0,0,0,0,31:07,0:00,77.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-19 09:35:51,Cycling,2017-02-19 09:35:51,False,San Antonio Cycling,11.41,846,00:49:27,175,191,4.8,0,0,13.8,23.1,328,351,0.0,0.0,0.0,0,0,88,182,0,0,0.0,0,0,0,0.0,0.0,3597,0,0,0,0,49:27,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-19 08:35:54,Cycling,2017-02-19 08:35:54,False,San Antonio Cycling,11.29,473,00:45:23,136,172,2.9,0,0,14.9,31.9,348,518,0.0,0.0,0.0,0,0,85,126,0,0,0.0,0,0,0,0.0,0.0,3170,0,0,0,0,45:23,0:00,75.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-18 05:34:23,Indoor Cycling,2017-02-18 05:34:23,False,Indoor Cycling,0.00,932,01:15:09,143,172,3.1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,89,99,239,46% L / 54% R,89.8,233,207,319,0.0,0.0,6741,0,0,0,0,1:15:09,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-17 21:21:53,Indoor Cycling,2017-02-17 21:21:53,False,Indoor Cycling,0.00,627,01:00:08,119,141,1.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,90,167,177,46% L / 54% R,39.1,192,174,552,0.0,0.0,5462,0,0,0,0,1:00:08,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-16 04:56:07,Indoor Cycling,2017-02-16 04:56:07,False,Indoor Cycling,0.00,707,01:00:19,135,167,2.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,91,107,239,45% L / 55% R,71.4,228,195,422,0.0,0.0,5522,0,0,0,0,1:00:19,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-15 05:01:22,Indoor Cycling,2017-02-15 05:01:22,False,Indoor Cycling,0.00,"1,100",01:30:12,137,155,2.6,0,0,0,0,0,0,0.0,0.0,0.0,0,0,89,102,208,46% L / 54% R,81.6,218,203,256,0.0,0.0,8039,0,0,0,0,1:30:12,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-14 05:43:40,Indoor Cycling,2017-02-14 05:43:40,False,Indoor Cycling,0.00,685,01:00:49,135,166,2.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,85,93,233,46% L / 54% R,68.4,216,188,492,0.0,0.0,5154,0,0,0,0,1:00:49,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-13 05:31:30,Indoor Cycling,2017-02-13 05:31:30,False,Indoor Cycling,0.00,335,00:40:09,115,126,1.6,0,0,0,0,0,0,0.0,0.0,0.0,0,0,90,96,140,44% L / 56% R,16.2,140,139,169,0.0,0.0,3648,0,0,0,0,40:09,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-12 12:36:52,Cycling,2017-02-12 12:36:52,False,Smithville Cycling,17.95,"1,717",01:37:38,176,195,5.0,0,0,11.0,30.3,"1,936","1,913",0.0,0.0,0.0,0,0,84,166,0,0,0.0,0,0,0,0.0,0.0,6561,0,0,0,0,1:37:38,0:00,84.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-12 12:06:22,Cycling,2017-02-12 12:06:22,False,Smithville Cycling,3.92,248,00:17:51,147,171,2.5,0,0,13.2,20.6,148,138,0.0,0.0,0.0,0,0,89,112,0,0,0.0,0,0,0,0.0,0.0,1360,0,0,0,0,17:51,0:00,86.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-11 18:36:54,Pool Swimming,2017-02-11 18:36:54,False,Lap Swimming,400,89,00:32:01,0,0,0.0,0,0,1:58,0:46,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,128,38,16,0,0,32:01,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:58,0 days 00:01:58
2017-02-11 15:28:25,Cycling,2017-02-11 15:28:25,False,San Antonio Cycling,8.92,861,00:57:31,158,180,4.1,0,0,9.3,24.8,276,266,0.0,0.0,0.0,0,0,72,130,0,0,0.0,0,0,0,0.0,0.0,2993,0,0,0,0,57:31,0:00,82.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-09 16:04:45,Indoor Cycling,2017-02-09 16:04:45,False,Indoor Cycling,0.00,963,01:22:08,141,176,3.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,93,105,234,44% L / 56% R,94.1,231,196,322,0.0,0.0,7686,0,0,0,0,1:22:08,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-08 18:19:01,Indoor Cycling,2017-02-08 18:19:01,False,Indoor Cycling,0.00,929,01:15:51,132,154,2.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,88,105,220,46% L / 54% R,76.2,219,204,287,0.0,0.0,6741,0,0,0,0,1:15:51,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-07 05:13:00,Indoor Cycling,2017-02-07 05:13:00,False,Indoor Cycling,0.00,674,01:00:18,129,156,2.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,87,101,227,46% L / 54% R,64.4,213,186,455,0.0,0.0,5272,0,0,0,0,1:00:18,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-05 15:23:15,Indoor Cycling,2017-02-05 15:23:15,False,Indoor Cycling,0.00,"1,163",01:50:52,133,166,2.8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,94,152,177,45% L / 55% R,72.7,192,175,361,0.0,0.0,10416,0,0,0,0,1:50:52,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-04 07:03:06,Running,2017-02-04 07:03:06,False,Waxahachie Running,13.21,"1,490",01:55:27,155,174,3.4,168,179,8:44,6:31,262,285,1.1,8.9,9.9,274,50.1% L / 49.9% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:55:27,0:00,50.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:44,0 days 00:08:44
2017-02-03 05:27:13,Indoor Cycling,2017-02-03 05:27:13,False,Indoor Cycling,0.00,639,01:02:55,125,149,2.4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,93,138,175,46% L / 54% R,40.0,192,169,327,0.0,0.0,5873,0,0,0,0,1:02:55,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-02 16:43:51,Running,2017-02-02 16:43:51,False,San Antonio Running,4.63,493,00:38:44,146,165,2.8,171,186,8:22,6:36,217,207,1.13,8.9,9.6,265,49.6% L / 50.4% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,38:44,0:00,60.8,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:22,0 days 00:08:22
2017-02-02 05:13:26,Indoor Cycling,2017-02-02 05:13:26,False,Indoor Cycling,0.00,675,00:59:53,136,165,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,93,105,224,46% L / 54% R,62.2,224,188,404,0.0,0.0,5583,0,0,0,0,59:53,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-02-01 05:35:12,Indoor Cycling,2017-02-01 05:35:12,False,Indoor Cycling,0.00,845,01:10:09,150,172,3.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,90,99,206,45% L / 55% R,61.9,218,201,271,0.0,0.0,6344,0,0,0,0,1:10:09,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-31 17:26:07,Running,2017-01-31 17:26:07,False,San Antonio Running,3.41,352,00:28:29,145,162,2.5,172,180,8:21,7:13,174,180,1.13,9.1,9.6,261,49.4% L / 50.6% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:29,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:21,0 days 00:08:21
2017-01-31 05:12:00,Indoor Cycling,2017-01-31 05:12:00,False,Indoor Cycling,0.00,677,01:00:18,129,158,2.3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,85,93,227,46% L / 54% R,64.5,214,187,469,0.0,0.0,5130,0,0,0,0,1:00:18,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-29 12:41:05,Indoor Cycling,2017-01-29 12:41:05,False,Indoor Cycling,0.00,530,01:00:08,112,124,1.7,0,0,0,0,0,0,0.0,0.0,0.0,0,0,92,102,147,46% L / 54% R,27.1,149,147,182,0.0,0.0,5538,0,0,0,0,1:00:08,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-28 08:59:57,Cycling,2017-01-28 08:59:57,True,Comfort Cycling,54.53,"2,808",04:45:24,157,187,4.8,0,0,11.5,22.5,"4,196","4,098",0.0,0.0,0.0,0,0,83,204,0,0,0.0,0,0,0,0.0,0.0,18564,0,0,0,0,4:45:24,0:00,53.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-28 08:35:07,Cycling,2017-01-28 08:35:07,False,Comfort Cycling,1.32,116,00:11:22,134,162,1.8,0,0,7.0,23.4,180,554,0.0,0.0,0.0,0,0,79,98,0,0,0.0,0,0,0,0.0,0.0,453,0,0,0,0,11:22,0:00,60.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-27 17:44:28,Indoor Cycling,2017-01-27 17:44:28,False,Indoor Cycling,0.00,566,01:00:24,109,140,1.5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,91,111,171,46% L / 54% R,36.7,171,156,425,0.0,0.0,5511,0,0,0,0,1:00:24,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-26 05:30:25,Indoor Cycling,2017-01-26 05:30:25,False,Indoor Cycling,0.00,651,01:00:16,132,168,2.7,0,0,0,0,0,0,0.0,0.0,0.0,0,0,89,98,222,47% L / 53% R,61.8,238,180,390,0.0,0.0,5374,0,0,0,0,1:00:16,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-25 05:24:01,Indoor Cycling,2017-01-25 05:24:01,False,Indoor Cycling,0.00,536,01:00:44,118,161,1.7,0,0,0,0,0,0,0.0,0.0,0.0,0,0,89,100,220,47% L / 53% R,61.3,174,148,610,0.0,0.0,5436,0,0,0,0,1:00:44,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-24 05:37:45,Indoor Cycling,2017-01-24 05:37:45,False,Indoor Cycling,0.00,468,00:45:23,134,171,2.3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,93,104,236,47% L / 53% R,52.4,207,174,436,0.0,0.0,4144,0,0,0,0,45:23,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-23 20:54:25,Indoor Cycling,2017-01-23 20:54:25,False,Indoor Cycling,0.63,275,00:34:31,104,124,1.2,0,0,1.1,16.7,0,7,0.0,0.0,0.0,0,0,84,108,150,46% L / 54% R,13.5,147,144,252,0.0,0.0,2251,0,0,0,0,34:31,0:00,71.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-23 06:34:28,Pool Swimming,2017-01-23 06:34:28,False,Lazy River Swim,"1,600",290,00:30:00,0,0,0.0,0,0,1:53,1:24,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,622,36,25,0,0,30:00,0:00,0.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:01:53,0 days 00:01:53
2017-01-22 08:44:09,Cycling,2017-01-22 08:44:09,False,San Antonio Cycling,42.76,"1,701",02:26:37,137,178,2.8,0,0,17.5,35.1,958,899,0.0,0.0,0.0,0,0,87,112,215,45% L / 55% R,142.1,223,194,834,0.0,0.0,11803,0,0,0,0,2:26:37,0:00,64.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-21 10:37:09,Cycling,2017-01-21 10:37:09,False,Comfort Cycling,27.32,"2,107",02:25:57,166,189,5.0,0,0,11.2,22.9,"2,054","1,932",0.0,0.0,0.0,0,0,81,165,0,0,0.0,0,0,0,0.0,0.0,9340,0,0,0,0,2:25:57,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-20 05:42:39,Running,2017-01-20 05:42:39,False,San Antonio Running,2.29,258,00:20:07,142,158,2.3,172,184,8:47,7:45,79,95,1.07,8.7,9.1,268,49.7% L / 50.3% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20:07,0:00,57.2,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:47,0 days 00:08:47
2017-01-19 17:22:12,Indoor Cycling,2017-01-19 17:22:12,False,Indoor Cycling,17.40,697,01:00:00,141,177,3.2,0,0,17.4,28.9,3,3,0.0,0.0,0.0,0,0,92,113,216,47% L / 53% R,58.0,215,196,678,0.0,0.0,5528,0,0,0,0,1:00:00,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-19 05:42:12,Running,2017-01-19 05:42:12,False,San Antonio Running,3.24,348,00:29:50,141,186,2.2,167,182,9:13,8:13,92,217,1.05,9.0,9.4,277,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:50,0:00,59.0,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:09:13,0 days 00:09:13
2017-01-18 18:09:07,Indoor Cycling,2017-01-18 18:09:07,False,Indoor Cycling,26.34,"1,068",01:30:12,131,158,2.6,0,0,17.5,27.3,0,26,0.0,0.0,0.0,0,0,85,104,210,46% L / 54% R,82.7,206,198,638,0.0,0.0,7701,0,0,0,0,1:30:12,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-16 17:34:57,Indoor Cycling,2017-01-16 17:34:57,False,FTP Round 6 - 296W,17.72,695,01:00:00,139,185,3.7,0,0,17.7,24.7,3,20,0.0,0.0,0.0,0,0,92,111,0,46% L / 54% R,72.4,296,196,394,0.0,0.0,5579,0,0,0,0,1:00:00,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-14 08:54:05,Cycling,2017-01-14 08:54:05,False,Boerne Cycling,103.03,"3,006",06:03:22,136,167,3.3,0,0,17.0,47.0,"4,623","4,495",0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,6:03:22,0:00,57.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-12 17:33:20,Indoor Cycling,2017-01-12 17:33:20,False,Indoor Cycling,13.62,500,00:45:20,136,174,2.5,0,0,18.0,33.1,0,10,0.0,0.0,0.0,0,0,94,117,216,46% L / 54% R,45.9,209,187,685,0.0,0.0,4276,0,0,0,0,45:20,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-12 15:13:58,Treadmill Running,2017-01-12 15:13:58,False,Treadmill Running,0.00,0,00:00:10.4,68,71,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0:10.4,0:00,84.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-11 17:37:12,Cycling,2017-01-11 17:37:12,False,San Antonio Cycling,23.52,"1,046",01:34:02,143,177,2.8,0,0,15.0,26.8,646,643,0.0,0.0,0.0,0,0,87,118,0,0,0.0,0,0,0,0.0,0.0,6547,0,0,0,0,1:34:02,0:00,73.4,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-10 17:25:43,Indoor Cycling,2017-01-10 17:25:43,False,Indoor Cycling,25.89,"1,051",01:25:05,142,172,3.4,0,0,18.3,24.7,3,3,0.0,0.0,0.0,0,0,89,104,224,46% L / 54% R,93.2,253,206,356,0.0,0.0,7590,0,0,0,0,1:25:05,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-10 07:06:36,Running,2017-01-10 07:06:36,False,Katy Running,3.53,400,00:29:16,152,161,2.9,175,187,8:17,7:29,16,72,1.12,8.0,9.1,260,49.9% L / 50.1% R,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:16,0:00,69.8,0:00,No,00:00.00,0,0.0,9,garmin,0,0 days 00:08:17,0 days 00:08:17
2017-01-09 17:49:47,Indoor Cycling,2017-01-09 17:49:47,False,Indoor Cycling,20.01,717,01:05:47,131,162,2.2,0,0,18.3,35.7,13,3,0.0,0.0,0.0,0,0,88,121,208,46% L / 54% R,62.3,195,182,729,0.0,0.0,5841,0,0,0,0,1:05:47,0:00,62.6,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-08 17:26:16,Cycling,2017-01-08 17:26:16,False,San Antonio Cycling,7.26,615,00:41:59,158,184,3.7,0,0,10.4,31.3,315,335,0.0,0.0,0.0,0,0,78,114,0,0,0.0,0,0,0,0.0,0.0,2455,0,0,0,0,41:59,0:00,59.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-07 07:38:50,Cycling,2017-01-07 07:38:50,True,Giddings Cycling,66.91,"2,982",04:50:15,155,184,4.5,0,0,13.8,33.6,"2,861","2,907",0.0,0.0,0.0,0,0,86,175,0,0,0.0,0,0,0,0.0,0.0,22306,0,0,0,0,4:50:15,0:00,48.2,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
2017-01-06 17:13:26,Indoor Cycling,2017-01-06 17:13:26,False,Indoor Cycling,13.96,413,00:47:40,112,127,1.7,0,0,17.6,23.3,3,30,0.0,0.0,0.0,0,0,93,102,145,47% L / 53% R,21.9,146,145,179,0.0,0.0,4441,0,0,0,0,47:40,0:00,68.0,0:00,No,00:00.00,0,0.0,9,garmin,0,00:00:00,00:00:00
