"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Specificity Ride #1 (race intensity repeats)","Bike","Warmup 15 min @ Z1 Main Set 30 min @150bpm, 10 min @ZR 30 min @152bpm, 10 min @ZR 30 min @154bpm, 10 min @ZR Remainder at ZR/Z1, 88-92rpm","2.75","","2018-09-29","","100870.78125","208","568","2403.271","","3.22123527526855","8.69799995422363","","79","","131","160","","","0.812136022409072","212.63","51","32","41","57","12","0","","","","","56","6","24","28","52","32","","","","","",""
"Treadmill Running","Run","","","","2018-09-29","","5854.43994140625","","","","","0.580421388149261","2.80200004577637","","81","","128","141","","","0.606596791035965","23.34","19","11","5","0","0","0","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","2","","2018-09-30","*up to 2.5 hours max","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Innsbruck","Bike","","","","2018-09-30","","43527.01171875","173","359","1309.026","","2.09483122825623","5.77099990844727","","75","","118","154","","","0.609046619598901","88.54","50","37","34","4","0","0","","","","","47","6","34","31","12","1","","","","","",""
"Indoor Cycling","Bike","","","","2018-09-30","","0","","","","","2.00013995170593","0","","77","","123","154","","","0.611927343960723","84.42","44","38","33","4","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #2 (single-leg pedaling)","Bike","Warmup 10-20 minutes easy spinning Main Set Ride aerobic pace in ZR.Some riding in Zone 1 during drills is fine. Do the following 3 times: 10 seconds of high rpm, 10 seconds higher, 10 seconds max rpm and then recover for 60 seconds. Then do this 3 times: 30 seconds left followed by 30 seconds right-leg dominant pedaling (other leg soft-pedals). Repeat both of these drills a TOTAL of 4 times, all in the small chain ring. Cooldown To final ride time @ZR","1","","2018-10-01","","19219.3203125","102","203","378.155","","1.02668249607086","5.19899988174438","","67","","0","0","","","0.379066588494672","14.35","","","","","","","","","","","62","0","0","0","0","0","","","","","",""
"Bodywork - daily!","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2018-10-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"peak/overload #1","Other","","","","2018-10-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-02","","2775","","","","","1.007778","0.764884065075179","","22","","","","","","0.0006778644558816","55","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Fartlek (Z3) Run #1: Speed Ladders","Run","Warmup 10-15 minutes easy. Include 3 sets of the following ladder at Z3 effort for the """"fast"""" intervals, with 2 minutes of easy running between each set: 30 sec fast/30 sec easy 60 sec fast/60 sec easy 90 sec fast/90 sec easy 2 minutes fast Run any remaining time in Z1","1.16666666666667","","2018-10-02","","12046.830078125","","",""," *10/06/2018 Tara Strassburg: There are some speedy laps in there, how are you feeling on the run? Like it is coming around?* *10/06/2018 Raul Luzardo -  Coach: it's ok, left harmstring and calf are acting up, a lot of stretching and icing* *10/06/2018 Tara Strassburg: Okay, keep me posted on this. If it gets bad you may need to dial the intensity way back. This is why I tried to ease into the run volume, you were so cycle heavy this season (for good reason), and the body needs time to adapt to the pounding from running. Let’s be smart with it!* *10/06/2018 Tara Strassburg: Don’t forget to foam roll as well!*","1.16803002357483","2.86500000953674","","81","","145","163","","","0.738835117966486","70.91","4","4","35","27","1","0","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-10-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Ride #1 (Z2 2 X 25 min reps)","Bike","Warmup 20 min @ Z1 Main Set 2 X (25 min @ Z2, 5 min @ ZR/Z1) Cooldown To final ride time @ ZR/Z1 (as you feel) ***Keep cadence at 90-95+ throughout during base phase and 85-90 during build phase unless using QT2 bike stimulation cadence chart (as given by coach).","1.66666666666667","","2018-10-03","","0","202","342","1212.605","","1.66860342025757","0","","77","","130","153","","","0.765277520870182","97.3","30","7","22","39","1","0","","","","","29","2","9","15","46","1","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.583333333333333","","2018-10-03","","6347.919921875","","","","","0.580566704273224","3.03699994087219","","80","","128","147","","","0.605382989337418","23.25","23","9","3","0","0","0","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-10-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-10-03","","24375.990234375","209","331","593.612","","0.78722220659256","8.60099983215332","","76","","135","153","","","0.78152490565168","47.67","9","3","15","21","1","0","","","","","10","1","5","13","20","1","","","","","",""
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 35 minutes at Z1, then 25 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1","","2018-10-04","","10143.08984375","","","","","1.00129663944244","2.81399989128113","","80","","143","159","","","0.689445497403528","52.73","5","15","19","21","0","0","","","","","","","","","","","","","","","",""
"PPT's - AM","Bike","Warmup 20 min @ ZR Main Set 10 X (30 seconds all out at 105+ rpm, 2.5 min total rest) Cooldown to final ride time @ ZR","1","","2018-10-04","","20655.25","112","421","409.254","","1.00970244407654","5.68200016021729","","83","","0","0","","","0.525208445652475","27.65","","","","","","","","","","","56","0","0","0","2","3","","","","","",""
"Aerobic Run (Z1) - PM","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","1","","2018-10-04","*at least 3-4 hours rest/recovery between the morning ride/run and this run","9670.6201171875","","",""," *10/05/2018 Raul Luzardo -  Coach: Dang this was a long day* *10/06/2018 Tara Strassburg: Yes! Split runs are always king days. It’s a great way to get some solid quality running in though!*","0.98480612039566","2.7279999256134","","80","","143","156","","","0.724715292025771","57.29","7","7","26","19","0","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-10-04","","1900","","","","","0.564088059001499","0.93559510989057","","20","","","","","","0.982288840352604","53","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-10-04","","0","","","","","1.00469887256622","0","","84","","98","135","","","0.58947821936635","38.68","56","3","1","0","0","0","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-05","","2225","","","","","0.68862111515469","0.897341690777263","","20","","","","","","0.942284821633598","57.61","","","","","","","","","","","","","","","","","","","","","",""
"Core Work - level 1","Strength","do level 1: https://darebee.com/workouts/art-of-abs-workout.html","","","2018-10-05","","","","",""," *10/05/2018 Raul Luzardo -  Coach: I liked this* *10/06/2018 Tara Strassburg: Great! I’ll keep them coming.*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #1 (Z1/Z2)","Bike","Bike 190 minutes at Z1, then 50 minutes @ Z2. Descend the pace throughout the ride and finish toward the top of Z2. **Keep cadence at 85-90 rpm throughout unless using QT2 bike stimulation cadence chart (as given by coach).","4","","2018-10-06","","122652.640625","197","646","2833.975","","4.009117603302","8.4980001449585","","79","","135","156","","","0.693955660553666","221.42","32","22","97","86","4","0","","","","","56","8","50","64","62","7","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.666666666666667","","2018-10-06","","5253.2998046875","","","","","0.551612794399261","2.64499998092651","","80","","132","145","","","0.61798863070673","22.99","14","10","9","0","0","0","","","","","","","","","","","","","","","",""
"MTB-moderate effort","MTB","Ride mostly in Z1/Z2 on a rolling course. Some Z3 is OK on hills. In/out of saddle on hills. Off-road, if possible.","2.5","","2018-10-07","*up to 2.5-3 hours","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.583333333333333","","2018-10-07","","6509.02001953125","","",""," *10/08/2018 Tara Strassburg: Hmmm...looks like you took this one a bit harder than ZR/Z1?*","0.568209707736969","3.18199992179871","","82","","146","165","","","0.732274918997762","33.29","3","3","13","10","5","0","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-10-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-10-07","","36904.6484375","","","","","2.35403490066528","4.35500001907349","","","","142","167","","","0.745355847793449","148","10","10","41","45","31","4","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-08","","2825","","","","","0.831191392474704","0.943921380203513","","21","","","","","","0.991174066677717","80.94","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Fartlek (Z3) Run #2: Speed Ladders","Run","Warmup 10-15 minutes easy. Include 3 sets of the following ladder at Z3 effort for the """"fast"""" intervals: 1 min fast/1 min easy easy 2 min fast/2 min easy easy 3 min fast/5 min easy easy *goal is same pace for all fast sections Run any remaining time in ZR/Z1","1.25","","2018-10-08","","12640.150390625","","","","","1.25014197826386","2.80900001525879","","81","","145","161","","","0.762553130252966","80.99","2","11","37","24","0","0","","","","","","","","","","","","","","","",""
"Bodywork - daily!","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2018-10-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"peak/overload #2","Other","","","","2018-10-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-09","","1675","","","","","0.527737780676948","0.881439772667474","","21","","","","","","0.92561234995672","41.85","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #2 (single-leg pedaling)","Bike","Warmup 10-20 minutes easy spinning Main Set Ride aerobic pace in ZR.Some riding in Zone 1 during drills is fine. Do the following 3 times: 10 seconds of high rpm, 10 seconds higher, 10 seconds max rpm and then recover for 60 seconds. Then do this 3 times: 30 seconds left followed by 30 seconds right-leg dominant pedaling (other leg soft-pedals). Repeat both of these drills a TOTAL of 4 times, all in the small chain ring. Cooldown To final ride time @ZR","1.5","","2018-10-09","","21200.529296875","86","157","418.91","","1.34137511253357","4.3899998664856","","71","","0","0","","","0.343005079120831","13.69","","","","","","","","","","","81","0","0","0","0","0","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.333333333333333","","2018-10-09","","2979.48999023438","","","","","0.336805015802383","2.45700001716614","","77","","115","130","","","0.667661040828941","16.17","20","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-10-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PPT's - AM","Bike","Warmup 20 min @ ZR Main Set 10 X (30 seconds all out at 105+ rpm, 2.5 min total rest) Cooldown to final ride time @ ZR","1.5","","2018-10-10","","25874.0390625","111","472","539.182","","1.34666669368744","5.33699989318848","","79","","91","128","","","0.492019221862972","32.48","82","1","0","0","0","0","","","","","77","0","0","0","2","3","","","","","",""
"Aerobic/Tempo Transition Run (Z1/Z2)","Run","Start your T run within 10 minutes after the bike ride. Run 75 minutes at Z1, then 30 minutes @ Z2. Descend the pace throughout the run and finish toward the top of Z2.","1.75","","2018-10-10","","17233.310546875","","","","","1.7045966386795","2.80800008773804","","81","","138","156","","","0.639672720669525","78.28","21","27","44","11","0","0","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-10-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-10-10","","0","","","","","1.32683074474335","0","","","","92","128","","","0.570171420442065","48.12","79","1","0","0","0","0","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1) - AM","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.75","","2018-10-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #1 (Z1/Z2) - PM","Bike","Bike 90 minutes at Z1, then 60 minutes @ Z2. Descend the pace throughout the ride and finish toward the top of Z2. **Keep cadence at 85-90 rpm throughout unless using QT2 bike stimulation cadence chart (as given by coach).","2.5","","2018-10-11","","54567.62890625","214","409","2059.928","","2.67192959785461","5.67199993133545","","74","","111","146","","","0.794441761872861","162.3","134","19","9","1","0","0","","","","","35","3","18","37","68","7","","","","","",""
"Indoor Cycling","Bike","","","","2018-10-11","","0","220","400","2040.073","","2.58827424049377","0","","76","","113","146","","","0.803158444723825","166.06","126","19","9","1","0","0","","","","","26","3","17","38","69","7","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-12","","2450","","","","","0.822682782279121","0.827095234783642","","20","","","","","","0.868492738704543","53.89","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #3 (1 X 30 min low cadence)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 90-95+ throughout during base phase and 85-90 rpm during build phase unless using QT2 bike stimulation cadence chart (as given by coach). **Insert 1 X 30 minutes at Z1 and a cadence of 15-20rpm less than prior cadence. Do this during 2nd half of workout**","2","","2018-10-12","","0","170","302","1161.248","","1.89667117595673","0","","73","","119","140","","","0.648297274896249","79.37","55","41","18","0","0","0","","","","","45","6","31","26","9","0","","","","","",""
"Zwift - London","Bike","","","","2018-10-12","","46604.6015625","163","315","1209.271","","2.06154608726501","6.27899980545044","","68","","114","140","","","0.643419443908147","77.78","823","41","18","0","0","0","","","","","814","6","33","25","8","0","","","","","",""
"Recovery ZR Ride #1 (steady)","Bike","**Stay at the lower end of zone R if you feel you need the recovery. Keep cadence at 95+ throughout unless using QT2 bike stimulation cadence chart (as given by coach).","1.5","","2018-10-13","","17386.970703125","","","","","1.21334660053253","3.98000001907349","","","","125","150","","","0.627761458628983","53.26","29","19","21","4","0","0","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.583333333333333","","2018-10-13","","3140.10009765625","","","","","0.333688318729401","2.61400008201599","","79","","131","144","","","0.720228570553779","18.7","11","7","3","0","0","0","","","","","","","","","","","","","","","",""
"Core Work - level 1","Strength","do level 1: https://darebee.com/workouts/art-of-abs-workout.html","","","2018-10-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB","MTB","","2.5","","2018-10-14","*up to 2.5-3 hours total duration (includes warm up, race, cool down)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-10-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-10-14","","31749.23046875","","","","","1.83708441257477","4.80100011825562","","","","148","169","","","0.800975486424734","132.55","0","0","5","72","31","3","","","","","","","","","","","","","","","",""
"recover/60%","Other","","","","2018-10-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Swim #7 (steady)","Swim","2000 continuous at EZ! (ZR swim pace).","0.583333333333333","1828.80004882813","2018-10-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST","Day Off","","","","2018-10-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Recovery","Bike","","","","2018-10-16","","19139.099609375","104","277","382.395","","1.02574694156647","5.18200016021729","","75","","0","0","","","0.372451040602672","13.83","","","","","","","","","","","73","0","0","0","0","0","","","","","",""
"Lap Swimming","Swim","","","","2018-10-16","","2600","","","","","0.734619448317422","0.983225046221031","","22","","","","","","1.03215148523952","80.78","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #1 (steady)","Bike","**Stay at the lower end of zone R if you feel you need the recovery. Keep cadence at 95+ throughout unless using QT2 bike stimulation cadence chart (as given by coach).","1","","2018-10-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute.","0.416666666666667","","2018-10-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-10-18","","1375","","","","","0.386246390872531","0.988533727692388","","21","","","","","","1.03817550871477","43.22","","","","","","","","","","","","","","","","","","","","","",""
"Treadmill Running","Run","","","","2018-10-18","","3199.39990234375","","","","","0.336369454860687","2.64199995994568","","79","","156","178","","","0.723427630683118","18.99","1","0","7","4","1","8","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #1 (steady)","Bike","**Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout. Keep cadence at 90-95+ throughout during base phase and 85-90 during build phase unless using QT2 bike stimulation cadence chart (as given by coach).","1","","2018-10-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-10-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-10-19","","2325","","","","","0.673864725960626","0.958196661519193","","21","","","","","","1.00619637722307","68.65","","","","","","","","","","","","","","","","","","","","","",""
"Specificity Ride #1 (race intensity repeats)","Bike","Warmup 15 min @ Z1 Main Set 20 min @150bpm, 10 min @ZR 20 min @152bpm, 10 min @ZR Remainder at ZR/Z1, 88-92rpm","2","","2018-10-20","","0","176","388","1267.821"," *10/22/2018 Tara Strassburg: HR looked the same for these but there was about 10w difference... tell me this: which did you feel was a sustainable 70.3 wattage?*","2.00453782081604","0","","75","","126","160","","","0.705564623581904","99.18","50","15","18","20","18","0","","","","","49","4","21","18","30","1","","","","","",""
"Z2/Z1 T Run","Run","Start your T run within 10 minutes after the bike ride. Run 15 minutes at Z2, then 15 minutes @ Z1.","0.5","","2018-10-20","","5372.9501953125","","","","","0.500873625278473","2.98000001907349","","82","","146","158","","","0.788247785901954","69.65","1","1","45","12","0","0","","","","","","","","","","","","","","","",""
"Zwift - NYC","Bike","","","","2018-10-20","","50530.58984375","172","351","1321.404","","2.1393518447876","6.55999994277954","","71","","123","160","","","0.699768390157255","97.94","60","15","18","20","18","0","","","","","60","4","20","18","30","1","","","","","",""
"REST","Day Off","","","","2018-10-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-10-21","","15726.8203125","","","","","0.95840859413147","4.55800008773804","","","","132","161","","","0.678665717823529","48.84","11","12","19","11","4","0","","","","","","","","","","","","","","","",""
"Recovery Swim #7 (steady)","Swim","2000 continuous at EZ! (ZR swim pace).","0.583333333333333","1828.80004882813","2018-10-22","","2850","","","","","0.80290833791097","0.985821125005232","","22","","","","","","1.03516935714293","50","","","","","","","","","","","","","","","","","","","","","",""
"recover/taper","Other","","","","2018-10-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"REST","Day Off","","","","2018-10-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-10-23","","1400","","","","","0.408850279914008","0.950864743565362","","22","","","","","","0.998610784252218","40.71","","","","","","","","","","","","","","","","","","","","","",""
"Recovery ZR Ride #3 (ZR/Z1 as you feel)","Bike","Start in ZR and work your way into Z1 if you feel good. Otherwise, stay in ZR.","1","","2018-10-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo (Z1/Z2) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in Z1 and descend pace (if you feel good) throughout the run into Z2. Finish toward the top of Z2.","0.583333333333333","","2018-10-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic/Tempo Ride #2 (Z1/Z2 as you feel)","Bike","Start in Z1 and work your way into Z2 if you feel good. Otherwise, stay in Z1. **Keep cadence at 85-90rpm throughout unless using QT2 bike stimulation cadence chart (as given by coach).","1","","2018-10-25","","0","94","196","339.345","","1.00066471099854","0","","79","","91","105","","","0.577967812810934","37.04","60","0","0","0","0","0","","","","","60","0","0","0","0","0","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.333333333333333","","2018-10-25","","3372.65991210938","","","","","0.467644184827805","2.00300002098084","","56","","111","128","","","0.625381351917454","19.89","28","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-10-25","","1825","","","","","0.517077780829536","0.980153107971518","","21","","","","","","1.02929415856836","56.39","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - Recovery","Bike","","","","2018-10-25","","14334.6103515625","85","196","313.819","","1.02426719665527","3.88700008392334","","71","","90","105","","","0.320175861948981","10.27","64","0","0","0","0","0","","","","","64","0","0","0","0","0","","","","","",""
"Sharpen Swim #1","Swim","4 X (250 EZ pull, 50 FREE all out) 300 EZ pull","0.416666666666667","1371.59997558594","2018-10-26","","2325","","","","","0.681902781592475","0.946904903867771","","22","","","","","","0.994335650628298","67.04","","","","","","","","","","","","","","","","","","","","","",""
"Sharpen Ride #1 (aerobic)","Bike","**Stay at the lower end of zone R if you feel you need the recovery. Keep cadence at 95+ throughout! **Insert 5 x 2 min at threshold minus 10w & 70 rpm**","0.75","","2018-10-26","","25284.9296875","209","363","597.446","","0.794362246990204","8.84200000762939","","79","","130","145","","","0.766154332271163","46.11","8","10","27","3","0","0","","","","","9","1","8","11","15","4","","","","","",""
"Recovery Transition Run (ZR)","Run","Start your T run within 10 minutes after the bike ride. Run duration @ ZR with a cadence of at least 88 steps per minute. *insert 3x20 second accelerations","0.25","","2018-10-26","","2761.1201171875","","","","","0.251445829868317","3.04999995231628","","81","","141","154","","","0.824096488130697","18.31","2","1","10","2","0","0","","","","","","","","","","","","","","","",""
"REST *carb load starts with dinner on Friday","Day Off","","","","2018-10-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Swimming","Swim","","","","2018-10-28","","0.439999997615814","","","","","0.00164388900157064","0.0740000009536743","","","","83","85","","","0.0780571516986647","0.05","","","","","","","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2018-10-28","","90475.8828125","","","","","2.59800148010254","9.67399978637695","","4","","146","158","","","0.667408335652074","131.28","5","148","1","0","0","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-10-28","","27.2999992370605","","","","","0.00183166668284684","4.1399998664856","","84","","139","140","","","0.80696745231041","0.12","0","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Transition","Other","","","","2018-10-28","","154.690002441406","","","","","0.0115313893184066","3.7260000705719","","84","","150","156","","","0.740080655827231","0.63","0","1","0","0","0","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2018-10-28","","21004.0703125","","","","","1.88560855388641","3.09400010108948","","82","","161","171","","","0.832554505785852","147.1","0","0","0","38","75","0","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-10-28","","90211.359375","243","507","2205.722","","2.52408456802368","9.92800045013428","","83","","147","158","","","0.860661631420783","187.05","0","0","5","122","24","0","","","","","11","1","6","22","95","19","","","","","",""
